# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Tue Dec 16 12:44:13 2025
# Search parameters: Dec min = -50.; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Teff (TOI),log(g) (TOI),Stellar Radius (TOI),TESS mag,J mag,H mag,K mag,Stellar Companion Separation
252049912,3969.01,23:34:34.45,54:32:29.95,PC,5371.2,,,12.5806,11.841,11.534,11.463,0.103
252049912,3969.01,23:34:34.45,54:32:29.95,PC,5371.2,,,12.5806,11.841,11.534,11.463,0.09
252049912,3969.01,23:34:34.45,54:32:29.95,PC,5371.2,,,12.5806,11.841,11.534,11.463,0.08
233654042,3973.01,15:18:43.18,44:27:22.33,PC,6213,,,13.0646,12.397,12.136,12.07,0.548
452938965,3988.01,00:34:02.02,58:50:39.45,PC,6334,3.86,2.17,12.2454,11.44,11.165,11.069,1
403347341,3992.01,00:22:30.1,57:52:23.79,PC,5324,,,12.4316,11.642,11.351,11.272,0.168
403340402,3993.01,00:21:45.12,59:06:20.72,PC,6424,,1.4399000406265,11.5625,10.912,10.634,10.586,0.134
403340402,3993.01,00:21:45.12,59:06:20.72,PC,6424,,1.4399000406265,11.5625,10.912,10.634,10.586,0.135
403340402,3993.01,00:21:45.12,59:06:20.72,PC,6424,,1.4399000406265,11.5625,10.912,10.634,10.586,0.136
83148519,4001.01,00:10:06.95,64:34:21.24,PC,5696,4.37,1.09,11.7194,11.029,10.719,10.649,1.074
83148519,4001.01,00:10:06.95,64:34:21.24,PC,5696,4.37,1.09,11.7194,11.029,10.719,10.649,1.073
1271152446,4022.01,17:00:30.93,59:37:32.38,PC,,,,13.3972,,,,0.987
1271152446,4022.01,17:00:30.93,59:37:32.38,PC,,,,13.3972,,,,0.992
427866520,4027.01,23:32:38.07,69:25:19.71,PC,5593,4.52,0.91,11.3099,10.56,10.188,10.126,0.879
427866520,4027.01,23:32:38.07,69:25:19.71,PC,5593,4.52,0.91,11.3099,10.56,10.188,10.126,0.865
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.524
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.539
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.529
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.5297
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.527
345645749,4041.01,16:27:25.31,21:37:00.45,PC,5914.8,4.17,1.41,10.9342,10.311,10.058,9.99,0.529
332393279,4042.01,17:01:27.38,28:59:18.69,PC,5983.9,4.2,1.38,13.1659,12.56,12.241,12.211,0.279
298264260,4045.01,16:05:27.48,55:11:09.62,PC,5530.9,,,13.2155,12.517,12.144,12.136,0.323
237101326,4051.01,16:02:46.04,71:13:27.44,PC,5091,4.36,1,13.0273,12.214,11.769,11.663,0.529
648958344,4073.01,03:06:15.88,70:12:52.89,PC,,,,11.7332,,,,0.8
648958344,4073.01,03:06:15.88,70:12:52.89,PC,,,,11.7332,,,,0.811
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.133
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.164
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.1623
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.172
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.156
298752252,4089.01,17:51:24.29,22:39:40.8,PC,5895.5,,1.06,11.6421,10.788,10.528,10.4,1.158
243297296,4100.01,19:14:18.96,59:53:44.89,PC,6195,,,12.1308,11.56,11.28,11.238,0.168
243297296,4100.01,19:14:18.96,59:53:44.89,PC,6195,,,12.1308,11.56,11.28,11.238,0.165
243297296,4100.01,19:14:18.96,59:53:44.89,PC,6195,,,12.1308,11.56,11.28,11.238,0.165
243280335,4101.01,19:14:04.39,56:37:33.61,PC,6287,,,12.7584,12.229,11.939,11.934,0.503
243280335,4101.01,19:14:04.39,56:37:33.61,PC,6287,,,12.7584,12.229,11.939,11.934,0.503
335655755,4132.01,14:27:03.75,78:45:45.84,PC,5801,4.01,1.6939699649811,11.8921,11.227,10.917,10.906,1.385
335655755,4132.01,14:27:03.75,78:45:45.84,PC,5801,4.01,1.6939699649811,11.8921,11.227,10.917,10.906,1.416
468396217,4133.01,05:00:25.1,69:49:14.66,PC,5766.9,,,12.9532,12.261,12.008,11.914,0.537
1813844121,4152.01,18:43:03.28,24:05:22.93,PC,,,,11.7729,,,,1.331
1813844121,4152.01,18:43:03.28,24:05:22.93,PC,,,,11.7729,,,,1.3376
441797394,4158.01,17:37:12.23,72:05:11.32,PC,,,,12.275,11.67,11.305,11.24,0.311
441797394,4158.01,17:37:12.23,72:05:11.32,PC,,,,12.275,11.67,11.305,11.24,0.316
420108587,4164.01,18:59:32.3,73:30:47.82,PC,5952,,1.39,12.2779,11.499,11.283,11.196,1.028
420108587,4164.01,18:59:32.3,73:30:47.82,PC,5952,,1.39,12.2779,11.499,11.283,11.196,1.03
297148017,4179.01,13:29:39.88,-16:33:18.46,PC,4813.4,,,10.3738,9.426,8.86,8.751,0.1481
67598139,4195.01,01:10:31.74,-34:16:14.44,PC,5890,,,12.6802,12.067,11.728,11.67,0.1621
459913687,4198.01,03:56:04.45,03:36:36.41,PC,5648,4.36,1.09,13.3547,12.387,11.936,11.871,0.914
237603062,4202.01,06:53:14.58,02:56:13.15,PC,5247.8,,,13.519,12.558,12.33,12.171,0.419
385654601,4211.01,07:23:10.18,-13:13:10.62,PC,6671.3,,,12.9289,12.325,12.241,12.123,0.1716
334252687,4221.01,07:47:13.59,-14:33:29.48,PC,5858,,,12.8542,12.215,11.937,11.86,0.2985
127328218,4226.01,07:47:51.46,-25:34:04.57,PC,7998,,2.04,11.5637,11.296,11.227,11.207,0.127
127328218,4226.01,07:47:51.46,-25:34:04.57,PC,7998,,2.04,11.5637,11.296,11.227,11.207,0.128
127328218,4226.01,07:47:51.46,-25:34:04.57,PC,7998,,2.04,11.5637,11.296,11.227,11.207,0.1302
127328218,4226.01,07:47:51.46,-25:34:04.57,PC,7998,,2.04,11.5637,11.296,11.227,11.207,0.122
127328218,4226.01,07:47:51.46,-25:34:04.57,PC,7998,,2.04,11.5637,11.296,11.227,11.207,0.127
128127712,4230.01,07:50:41.55,-26:31:33.53,PC,5436.9,,,12.6356,11.906,11.643,11.537,0.2
128127712,4230.01,07:50:41.55,-26:31:33.53,PC,5436.9,,,12.6356,11.906,11.643,11.537,0.2
128127712,4230.01,07:50:41.55,-26:31:33.53,PC,5436.9,,,12.6356,11.906,11.643,11.537,0.2085
128127712,4230.01,07:50:41.55,-26:31:33.53,PC,5436.9,,,12.6356,11.906,11.643,11.537,0.1927
52928939,4245.01,08:23:13.5,-45:47:32.85,PC,5093,4.52,0.80084097385407,11.7519,10.84,10.462,10.315,1.2601
74967390,4260.01,09:13:40.9,-43:10:49.71,PC,6349,,1.41,12.1899,11.639,11.435,11.352,0.1697
45996325,4264.01,10:00:19.33,-39:39:34.42,PC,7606.3,,1.01,11.8471,11.504,11.355,11.356,0.1731
178657161,4269.01,11:03:26.14,-44:16:07.59,PC,5816.5,,,12.4946,11.793,11.505,11.434,0.5958
30499203,4294.01,19:02:30.84,-31:32:35.56,PC,5512,,,13.5137,12.774,12.434,12.368,0.398
30499203,4294.01,19:02:30.84,-31:32:35.56,PC,5512,,,13.5137,12.774,12.434,12.368,0.397
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.113
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.113
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.115
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.114
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.126
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.127
157115010,4319.01,06:43:53.25,-43:53:34.74,PC,4438,4.438,0.72503298521042,10.82,9.766,9.178001,9.062,0.1386
128531633,4334.01,14:37:54.47,-46:17:06.44,PC,6657,3.93,2.12,10.2591,9.784,9.555,9.515,0.059
128531633,4334.01,14:37:54.47,-46:17:06.44,PC,6657,3.93,2.12,10.2591,9.784,9.555,9.515,0.057
128531633,4334.01,14:37:54.47,-46:17:06.44,PC,6657,3.93,2.12,10.2591,9.784,9.555,9.515,0.0632
33350443,4387.01,17:46:59.19,-47:12:30.22,PC,7042,3.85746,2.4292299747467,10.8267,10.405,10.225,10.181,1.3025
23982469,4441.01,18:24:29.65,32:03:55.41,PC,7305,4.05424,1.99827003479,11.0477,10.658,10.514,10.477,0.746
76420654,4462.01,18:18:40.79,36:15:17.48,CP,5918,3.84,2.06,10.445,9.882,9.585,9.513,0.419
76420654,4462.01,18:18:40.79,36:15:17.48,CP,5918,3.84,2.06,10.445,9.882,9.585,9.513,0.419
76420654,4462.01,18:18:40.79,36:15:17.48,CP,5918,3.84,2.06,10.445,9.882,9.585,9.513,0.4
264508014,4474.01,19:54:30,48:34:38.82,KP,5355,4.33005,1.092059969902,13.692,12.905,12.6,12.47,0.071
137903329,4485.01,19:32:22.21,41:21:19.84,KP,5828.81,4.14418,1.4372800588608,13.9154,13.306,13.008,12.958,0.3
263218688,4493.01,19:54:44.86,23:03:39.39,PC,4954,,2.82,8.94942,8.126,7.678,7.564,1.001
263218688,4493.01,19:54:44.86,23:03:39.39,PC,4954,,2.82,8.94942,8.126,7.678,7.564,0.999
40466976,4494.01,19:33:18.77,33:28:57.38,PC,6303.8,,,7.3664,6.791,6.585,6.538,0.223
275758701,4496.01,20:21:05.02,43:40:30.6,PC,,,,9.159,8.617,8.811,8.708,0.443
436166416,4497.01,20:25:35.06,27:48:57.92,PC,7172,4.16,1.75,10.3544,10.016,9.836,9.806,1.294
436166416,4497.01,20:25:35.06,27:48:57.92,PC,7172,4.16,1.75,10.3544,10.016,9.836,9.806,1.321
434105094,4506.01,23:37:38.55,-12:50:33.11,PC,2938,5.14513,0.18501299619675,13.6343,11.462,10.83,10.452,0.132
85593751,4516.01,03:09:28.55,30:40:24.18,KP,4926,4.51771,0.82064002752304,10.9332,10.015,9.56,9.421,0.439
388816604,4540.01,01:14:21.22,01:00:17.27,PC,5328,4.47,0.92,12.9485,12.218,11.763,11.697,0.137
388816604,4540.01,01:14:21.22,01:00:17.27,PC,5328,4.47,0.92,12.9485,12.218,11.763,11.697,0.126
4464022,4542.01,23:06:22.26,-09:12:05.32,PC,4781,4.29,1.05,12.2614,11.271,10.751,10.649,1.433
435336785,4543.01,03:40:33.8,13:33:09.98,PC,4837.8,,3.19,6.7943,5.668,5.104,4.981,0.3853
21130820,4548.01,02:25:21.87,25:31:50.44,PC,5970.5,,1.59,9.962,9.341,9.064,8.989,0.4112
21130820,4548.01,02:25:21.87,25:31:50.44,PC,5970.5,,1.59,9.962,9.341,9.064,8.989,0.409
21130820,4548.01,02:25:21.87,25:31:50.44,PC,5970.5,,1.59,9.962,9.341,9.064,8.989,0.408
258917846,4557.01,13:11:39,-47:27:16.45,PC,6013,4.438,1.2331800460815,10.3342,9.733,9.444,9.399,0.2155
27769688,4579.01,19:44:31.88,48:58:38.32,KP,5509.61,4.47728,0.93995100259781,11.3523,10.672,10.356,10.285,0.633
27769688,4579.01,19:44:31.88,48:58:38.32,KP,5509.61,4.47728,0.93995100259781,11.3523,10.672,10.356,10.285,0.633
27769688,4579.01,19:44:31.88,48:58:38.32,KP,5509.61,4.47728,0.93995100259781,11.3523,10.672,10.356,10.285,0.633
118820486,4609.01,04:41:29.81,21:15:27.84,PC,7461.4,4.22,1.68,10.4117,9.701,9.504,9.42,0.848
18373995,4617.01,04:44:05.44,22:34:03.37,PC,5752.44,4.27789,1.220409989357,12.357,11.53,11.109,11.017,0.788
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.973
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.9681
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.963
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.974
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.963
58472992,4625.01,04:22:36.84,25:41:59.56,PC,4384.23,4.438,0.72012597322464,10.5774,9.5,8.933,8.814,0.955
307958020,4633.01,17:07:22.34,62:28:31.97,CP,5490.04,4.02198,1.5819000005722,8.3498,7.723,7.448,7.349,0.083
307958020,4633.01,17:07:22.34,62:28:31.97,CP,5490.04,4.02198,1.5819000005722,8.3498,7.723,7.448,7.349,0.082
307958020,4633.01,17:07:22.34,62:28:31.97,CP,5490.04,4.02198,1.5819000005722,8.3498,7.723,7.448,7.349,0.062
307958020,4633.01,17:07:22.34,62:28:31.97,CP,5490.04,4.02198,1.5819000005722,8.3498,7.723,7.448,7.349,0.05
307958020,4633.01,17:07:22.34,62:28:31.97,CP,5490.04,4.02198,1.5819000005722,8.3498,7.723,7.448,7.349,0.051
439873430,4671.01,02:54:46.95,-04:51:46.81,PC,5689,4.34,1.13,11.6733,10.985,10.712,10.61,0.134
37117064,4706.01,06:01:57.19,-29:08:11.12,PC,5309,4.41,1.01,11.4558,10.718,10.349,10.23,0.213
37117064,4706.01,06:01:57.19,-29:08:11.12,PC,5309,4.41,1.01,11.4558,10.718,10.349,10.23,0.215
37117064,4706.01,06:01:57.19,-29:08:11.12,PC,5309,4.41,1.01,11.4558,10.718,10.349,10.23,0.2155
229210014,4721.01,06:09:18.18,11:24:41.36,PC,4779,,0.77199000120163,12.8219,11.94,11.454,11.341,0.419
291198795,4741.01,07:01:40.46,02:11:20.94,PC,6252,4.11,1.6,12.6648,12.031,11.798,11.709,1.348
291198795,4741.01,07:01:40.46,02:11:20.94,PC,6252,4.11,1.6,12.6648,12.031,11.798,11.709,1.3537
269278156,4745.01,06:58:57.19,07:56:40.61,PC,5972,,1.28,13.1524,12.402,12.144,12.027,0.857
291580615,4751.01,07:03:22.1,01:40:52.4,PC,,,,12.097,11.637,11.45,11.379,0.441
196286578,4776.01,08:22:13.07,-25:04:03.13,PC,6079,4.33,1.2,11.6309,11.042,10.779,10.679,1.2239
196286578,4776.01,08:22:13.07,-25:04:03.13,PC,6079,4.33,1.2,11.6309,11.042,10.779,10.679,1.229
196286578,4776.01,08:22:13.07,-25:04:03.13,PC,6079,4.33,1.2,11.6309,11.042,10.779,10.679,1.201
176242778,4781.01,08:07:07.71,-18:43:36.35,PC,6071,,,11.14,10.828,10.627,10.501,1.2882
107090327,4795.01,07:22:37.09,-26:30:23.24,PC,7143,,,12.9188,12.426,12.314,12.212,1.0029
419092044,4801.01,08:02:37.32,-32:07:37.77,PC,4883.7,,,12.9613,11.952,11.601,11.474,0.5624
348756659,4823.01,08:56:46.15,-12:34:21.57,PC,5736,4.45,0.99750000238419,12.3474,11.578,11.255,11.17,1.015
348756659,4823.01,08:56:46.15,-12:34:21.57,PC,5736,4.45,0.99750000238419,12.3474,11.578,11.255,11.17,1.022
348756659,4823.01,08:56:46.15,-12:34:21.57,PC,5736,4.45,0.99750000238419,12.3474,11.578,11.255,11.17,1.0248
1260235,4830.01,08:45:37.82,-26:30:10.99,PC,4875.8,,,12.2452,11.243,10.695,10.62,0.6941
17896514,4831.01,09:04:52.72,-31:55:48.27,PC,6196,3.59,2.9,12.292,11.593,11.375,11.278,0.049
17896514,4831.01,09:04:52.72,-31:55:48.27,PC,6196,3.59,2.9,12.292,11.593,11.375,11.278,0.051
176442805,4833.01,08:47:35.49,-21:51:33.61,PC,7194,4.19,1.69,12.2709,11.779,11.692,11.59,0.4209
231559817,4836.01,08:30:45.71,-27:24:29.66,PC,8086,4.1,2.07,11.031,10.668,10.596,10.525,0.206
231559817,4836.01,08:30:45.71,-27:24:29.66,PC,8086,4.1,2.07,11.031,10.668,10.596,10.525,0.207
231559817,4836.01,08:30:45.71,-27:24:29.66,PC,8086,4.1,2.07,11.031,10.668,10.596,10.525,0.206
231559817,4836.01,08:30:45.71,-27:24:29.66,PC,8086,4.1,2.07,11.031,10.668,10.596,10.525,0.208
19612445,4837.01,09:19:28.84,-32:17:51.09,PC,7013,,1.7,10.5378,10.045,9.855,9.796,0.605
38118291,4839.01,09:08:04.54,-28:54:57.79,PC,4866.9,,,12.3907,11.287,10.786,10.661,0.2817
453060368,4841.01,09:43:35.34,00:36:54.1,PC,5388.3,4.53,0.88,12.7964,11.936,11.583,11.458,0.1126
74484423,4867.01,09:09:54.16,-43:22:00.65,PC,6996,4.1,1.83,12.959,12.172,11.842,11.768,0.1284
362370757,4868.01,09:40:45.44,-49:48:56.4,PC,4395,,2.57,12.8007,11.509,10.915,10.835,0.4197
71221700,4869.01,10:16:11.67,-29:58:34.86,PC,5962,,,12.3918,11.678,11.402,11.375,0.4749
168158622,4871.01,10:12:42.79,-29:10:07.76,PC,6176,4.12,1.56,12.7595,12.15,11.915,11.829,0.6567
272211398,4909.01,12:00:27.36,-47:14:38.18,PC,6496,4.64,1.9951800107956,10.609,10.054,9.875,9.764,0.736
148772620,4932.01,15:23:41.18,-36:11:58.23,PC,4900.9,,2.3,12.5116,11.637,11.211,11.111,1.3856
149109125,4939.01,15:26:36.91,-41:23:10.48,PC,7513.5,,1.08,12.1624,11.787,11.664,11.644,0.3436
290337456,4959.01,15:37:07.99,-45:26:21.98,PC,6183,4.21,1.4,13.3895,12.701,12.417,12.312,0.539
148478039,4974.01,15:21:17.4,-38:49:58.49,PC,6303.2,,,12.7126,12.168,11.924,11.853,0.078
148478039,4974.01,15:21:17.4,-38:49:58.49,PC,6303.2,,,12.7126,12.168,11.924,11.853,0.078
148478039,4974.01,15:21:17.4,-38:49:58.49,PC,6303.2,,,12.7126,12.168,11.924,11.853,0.0819
145204443,4978.01,15:19:53.59,-45:43:04.8,PC,6389,4.07,1.73,12.2913,11.618,11.336,11.283,0.127
145204443,4978.01,15:19:53.59,-45:43:04.8,PC,6389,4.07,1.73,12.2913,11.618,11.336,11.283,0.127
145204443,4978.01,15:19:53.59,-45:43:04.8,PC,6389,4.07,1.73,12.2913,11.618,11.336,11.283,0.1037
177391159,4984.01,07:04:14.51,-00:22:02.3,PC,6084.3,,,12.4373,11.782,11.645,11.563,0.3076
5592720,4986.01,07:26:05.17,-06:04:56.88,PC,6345,3.89,2.12,12.8742,12.326,12.063,11.987,0.3365
293607057,4987.01,10:14:40.72,-15:38:34.21,CP,6736.9,3.76,2.61,10.6311,10.143,9.975,9.932,0.91
293607057,4987.01,10:14:40.72,-15:38:34.21,CP,6736.9,3.76,2.61,10.6311,10.143,9.975,9.932,0.884
293607057,4987.01,10:14:40.72,-15:38:34.21,CP,6736.9,3.76,2.61,10.6311,10.143,9.975,9.932,0.9221
179230828,5000.01,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.203
179230828,5000.01,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.199
179230828,5000.01,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.1878
179230828,5000.01,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.2
179230828,5000.01,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.2
179230828,5000.02,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.203
179230828,5000.02,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.199
179230828,5000.02,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.1878
179230828,5000.02,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.2
179230828,5000.02,10:34:24,-23:44:02.62,PC,5483,,1.02,12.6702,11.976,11.647,11.556,0.2
161247580,5026.01,17:27:47.24,-33:09:47.31,PC,6622,,1.54,11.831,11.056,10.75,10.675,0.1282
154400369,5029.01,17:19:48.72,-35:44:26.68,PC,8615,4.49,1.39,12.1989,11.059,10.711,10.586,0.4565
438073782,5091.01,06:22:32.41,14:01:03.48,PC,6832,4.2575,1.5,11.4438,10.946,10.767,10.692,0.405
239977528,5110.01,06:17:37.02,31:36:37.19,CP,6083,3.74,2.38,10.2592,9.687,9.386,9.318,1.084
26693519,5114.01,07:23:08.45,25:33:31.51,PC,5234.4,,5.63,10.0643,9.245,8.821,8.714,0.32
26693519,5114.01,07:23:08.45,25:33:31.51,PC,5234.4,,5.63,10.0643,9.245,8.821,8.714,0.3296
26693519,5114.01,07:23:08.45,25:33:31.51,PC,5234.4,,5.63,10.0643,9.245,8.821,8.714,0.33
58723861,5120.01,06:56:51.38,22:35:43.61,PC,5778.4,4.12,1.47,10.2326,9.656,9.41,9.249,1.269
58723861,5120.01,06:56:51.38,22:35:43.61,PC,5778.4,4.12,1.47,10.2326,9.656,9.41,9.249,1.298
247906954,5125.01,05:51:48.6,15:52:55.36,PC,6710,4.21,1.55,9.02342,8.547,8.373,8.299,0.438
247906954,5125.01,05:51:48.6,15:52:55.36,PC,6710,4.21,1.55,9.02342,8.547,8.373,8.299,0.432
247906954,5125.01,05:51:48.6,15:52:55.36,PC,6710,4.21,1.55,9.02342,8.547,8.373,8.299,0.427
406495245,5128.01,09:33:16.23,09:10:06.32,PC,7642,4.09,1.99,8.2893,7.919,7.825,7.765,1.5
406495245,5128.01,09:33:16.23,09:10:06.32,PC,7642,4.09,1.99,8.2893,7.919,7.825,7.765,1.478
406495245,5128.01,09:33:16.23,09:10:06.32,PC,7642,4.09,1.99,8.2893,7.919,7.825,7.765,1.478
406495245,5128.01,09:33:16.23,09:10:06.32,PC,7642,4.09,1.99,8.2893,7.919,7.825,7.765,1.493
406495245,5128.01,09:33:16.23,09:10:06.32,PC,7642,4.09,1.99,8.2893,7.919,7.825,7.765,1.4752
14570132,5137.01,08:24:05.64,22:46:59.52,PC,5060.5,,0.91,12.345,11.456,10.99,10.88,0.256
14570132,5137.01,08:24:05.64,22:46:59.52,PC,5060.5,,0.91,12.345,11.456,10.99,10.88,0.254
14570132,5137.01,08:24:05.64,22:46:59.52,PC,5060.5,,0.91,12.345,11.456,10.99,10.88,0.251
38087018,5138.01,11:18:31.86,-01:46:26.61,KP,4377,4.50156,0.76649498939514,14.6026,13.536,12.92,12.756,0.581
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.642
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.642
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.644
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.646
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.638
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.635
281837575,5143.01,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.6406
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.642
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.642
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.644
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.646
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.638
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.635
281837575,5143.02,11:01:27.63,05:08:22.13,PC,5296.38,4.53407,0.85412001609802,11.2668,10.474,10.101,9.98,0.6406
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,1.5
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,0.428
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,1.248
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,1.085
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,1.461
380619414,5144.01,11:43:37.93,06:33:49.62,KP,5817.3,,,10.15,9.275,8.925,8.733,1.475
288671122,5179.01,18:41:00.4,83:03:20.69,PC,5702,4.43,1.02,11.3617,10.716,10.389,10.325,0.542
288671122,5179.01,18:41:00.4,83:03:20.69,PC,5702,4.43,1.02,11.3617,10.716,10.389,10.325,0.537
462808933,5185.01,18:30:21.52,16:54:30.7,PC,6353,3.94,1.98,12.3595,11.608,11.323,11.221,0.575
110738386,5208.01,19:26:09.86,28:41:18.82,PC,6164,,1.31,11.4731,10.785,10.477,10.409,0.0708
110738386,5208.01,19:26:09.86,28:41:18.82,PC,6164,,1.31,11.4731,10.785,10.477,10.409,0.072
110738386,5208.01,19:26:09.86,28:41:18.82,PC,6164,,1.31,11.4731,10.785,10.477,10.409,0.074
110738386,5208.01,19:26:09.86,28:41:18.82,PC,6164,,1.31,11.4731,10.785,10.477,10.409,0.069
110738386,5208.01,19:26:09.86,28:41:18.82,PC,6164,,1.31,11.4731,10.785,10.477,10.409,0.069
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.227
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.234
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.085
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.417
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.414
69356857,5232.01,19:37:20.98,35:16:35.37,CP,6212,4.04,1.74,11.7791,11.182,10.906,10.857,1.408
154814765,5235.01,12:12:22.36,84:24:40.37,PC,5721,4.38,1.08,10.8131,10.171,9.85,9.751,0.727
