Date,sunrise_UTC,sunrise_az,sunrise_el,sunrise_ra,sunrise_dec,sunrise_sidereal,sunset_UTC,sunset_az,sunset_el,sunset_ra,sunset_dec,sunset_sidereal
1999-01-01,1999-Jan-01 04:04,246.581117,-3.044498,281.17774,-23.04022,0.3933121901,1999-Jan-01 16:47,113.419109,-2.920555,281.76751,-22.99744,13.1447971976
1999-01-02,1999-Jan-02 04:05,246.700856,-3.130295,282.28171,-22.95774,0.4757366668,1999-Jan-02 16:47,113.300544,-2.991421,282.86999,-22.91098,13.2105092488
1999-01-03,1999-Jan-03 04:05,246.748376,-2.998771,283.38352,-22.8677,0.5414485002,1999-Jan-03 16:47,113.175318,-3.058558,283.97101,-22.81692,13.2762207427
1999-01-04,1999-Jan-04 04:06,246.883383,-3.081938,284.48459,-22.77,0.6238719323,1999-Jan-04 16:47,113.043496,-3.121898,285.07048,-22.7153,13.3419314338
1999-01-05,1999-Jan-05 04:06,246.946032,-2.947707,285.58329,-22.66485,0.6895822207,1999-Jan-05 16:48,112.984927,-2.964844,286.16904,-22.6061,13.4243535835
1999-01-06,1999-Jan-06 04:07,247.096279,-3.028706,286.68104,-22.55212,0.7720040101,1999-Jan-06 16:48,112.840065,-3.020159,287.26508,-22.48952,13.4900627213
1999-01-07,1999-Jan-07 04:08,247.254083,-3.108923,287.77696,-22.43195,0.854425188,1999-Jan-07 16:48,112.68884,-3.07147,288.35924,-22.36553,13.5557713863
1999-01-08,1999-Jan-08 04:08,247.339436,-2.971497,288.87021,-22.30449,0.9201337309,1999-Jan-08 16:48,112.531333,-3.118711,289.45143,-22.2342,13.6214798696
1999-01-09,1999-Jan-09 04:09,247.51239,-3.050278,289.9622,-22.16962,1.0025545186,1999-Jan-09 16:49,112.447531,-2.94442,290.54231,-22.0955,13.7039007244
1999-01-10,1999-Jan-10 04:10,247.692844,-3.128668,291.05206,-22.02749,1.0849754843,1999-Jan-10 16:49,112.277694,-2.983055,291.63025,-21.94968,13.7696095672
1999-01-11,1999-Jan-11 04:10,247.800697,-2.989088,292.13894,-21.87828,1.1506845233,1999-Jan-11 16:49,112.101855,-3.017417,292.71591,-21.79671,13.8353188608
1999-01-12,1999-Jan-12 04:11,247.996143,-3.066799,293.22425,-21.72185,1.2331063691,1999-Jan-12 16:49,111.92011,-3.047446,293.7992,-21.63667,13.9010287076
1999-01-13,1999-Jan-13 04:11,248.11875,-2.92631,294.30639,-21.5585,1.2988164855,1999-Jan-13 16:49,111.732559,-3.07308,294.88002,-21.46965,13.9667391112
1999-01-14,1999-Jan-14 04:12,248.329042,-3.003841,295.38676,-21.38806,1.3812394276,1999-Jan-14 16:49,111.539306,-3.094263,295.95827,-21.29571,14.0324499901
1999-01-15,1999-Jan-15 04:13,248.54666,-3.081633,296.46451,-21.21075,1.4636627852,1999-Jan-15 16:49,111.340457,-3.110937,297.03386,-21.11494,14.0981612
1999-01-16,1999-Jan-16 04:13,248.691202,-2.940754,297.5388,-21.02677,1.5293740784,1999-Jan-16 16:49,111.136118,-3.123047,298.10668,-20.92743,14.1638725159
1999-01-17,1999-Jan-17 04:14,248.923395,-3.019122,298.61103,-20.83596,1.6117976481,1999-Jan-17 16:49,110.926403,-3.130541,299.17665,-20.73328,14.2295836596
1999-01-18,1999-Jan-18 04:15,249.162766,-3.098139,299.68036,-20.63853,1.694220905,1999-Jan-18 16:49,110.711422,-3.133365,300.24367,-20.53255,14.29529434
1999-01-19,1999-Jan-19 04:15,249.328785,-2.957932,300.74596,-20.43471,1.7599312806,1999-Jan-19 16:49,110.491289,-3.131473,301.30767,-20.32537,14.3610043401
1999-01-20,1999-Jan-20 04:16,249.582403,-3.038263,301.80922,-20.22433,1.8423532175,1999-Jan-20 16:49,110.266119,-3.12482,302.36855,-20.1118,14.4267135812
1999-01-21,1999-Jan-21 04:17,249.843024,-3.119612,302.86934,-20.0076,1.9247744105,1999-Jan-21 16:49,110.036027,-3.113364,303.42625,-19.89196,14.4924221404
1999-01-22,1999-Jan-22 04:17,250.029982,-2.981093,303.92551,-19.7848,1.9904827284,1999-Jan-22 16:49,109.801126,-3.097072,304.48072,-19.66594,14.5581302871
1999-01-23,1999-Jan-23 04:18,250.304464,-3.064434,304.97914,-19.5557,2.0729031066,1999-Jan-23 16:49,109.561532,-3.075917,305.53189,-19.43384,14.6238384
1999-01-24,1999-Jan-24 04:18,250.504958,-2.927457,306.02872,-19.32072,2.1386113471,1999-Jan-24 16:49,109.317359,-3.049879,306.57972,-19.19576,14.6895468818
1999-01-25,1999-Jan-25 04:19,250.792999,-3.013181,307.07569,-19.07965,2.2210324307,1999-Jan-25 16:49,109.068722,-3.018948,307.62419,-18.95181,14.7552560678
1999-01-26,1999-Jan-26 04:20,251.087668,-3.100423,308.11926,-18.83274,2.3034543214,1999-Jan-26 16:49,108.815733,-2.983121,308.66527,-18.70209,14.8209661115
1999-01-27,1999-Jan-27 04:20,251.307968,-2.966523,309.15871,-18.5803,2.3691647625,1999-Jan-27 16:49,108.558505,-2.942405,309.70294,-18.44671,14.8866769325
1999-01-28,1999-Jan-28 04:21,251.615669,-3.056621,310.19546,-18.32206,2.4515881622,1999-Jan-28 16:48,108.216407,-3.120189,310.73646,-18.18597,14.9356759368
1999-01-29,1999-Jan-29 04:21,251.848634,-2.925004,311.22806,-18.05851,2.5172995508,1999-Jan-29 16:48,107.950915,-3.070089,311.76727,-17.91961,15.0013872996
1999-01-30,1999-Jan-30 04:22,252.168976,-3.018194,312.25794,-17.78937,2.5997230821,1999-Jan-30 16:48,107.681503,-3.015164,312.79464,-17.64791,15.0670982866
1999-01-31,1999-Jan-31 04:23,252.495463,-3.113204,313.28438,-17.51495,2.6821460608,1999-Jan-31 16:48,107.408274,-2.955445,313.81859,-17.37099,15.1328085745
1999-02-01,1999-Feb-01 04:23,252.746786,-2.985515,314.30668,-17.23555,2.7478559492,1999-Feb-01 16:47,107.050355,-3.11581,314.83841,-17.08915,15.1818057263
1999-02-02,1999-Feb-02 04:24,253.0853,-3.083873,315.32628,-16.95088,2.8302773,1999-Feb-02 16:47,106.769662,-3.046955,315.85555,-16.80211,15.2475143904
1999-02-03,1999-Feb-03 04:24,253.348277,-2.95888,316.3418,-16.66145,2.8959856511,1999-Feb-03 16:47,106.485454,-2.973419,316.86932,-16.51016,15.3132224753
1999-02-04,1999-Feb-04 04:25,253.698398,-3.060718,317.35465,-16.36697,2.978405852,1999-Feb-04 16:46,106.116678,-3.121192,317.87904,-16.21363,15.3622179625
1999-02-05,1999-Feb-05 04:25,253.972606,-2.938543,318.36347,-16.06794,3.0441135873,1999-Feb-05 16:46,105.825596,-3.038757,318.88615,-15.91221,15.4279257092
1999-02-06,1999-Feb-06 04:26,254.333902,-3.043979,319.36968,-15.76408,3.1265337022,1999-Feb-06 16:46,105.531307,-2.951771,319.88996,-15.60622,15.4936336613
1999-02-07,1999-Feb-07 04:26,254.618906,-2.924737,320.37191,-15.45591,3.1922418267,1999-Feb-07 16:45,105.152529,-3.087306,320.88982,-15.29599,15.5426297081
1999-02-08,1999-Feb-08 04:27,254.99093,-3.033879,321.37159,-15.14311,3.274662705,1999-Feb-08 16:45,104.85198,-2.991683,321.88714,-14.9812,15.6083385573
1999-02-09,1999-Feb-09 04:27,255.28628,-2.917678,322.36735,-14.82624,3.3403718172,1999-Feb-09 16:44,104.467049,-3.119406,322.88056,-14.6624,15.6573356463
1999-02-10,1999-Feb-10 04:28,255.668573,-3.030621,323.3606,-14.50498,3.4227937571,1999-Feb-10 16:44,104.160656,-3.015336,323.87149,-14.33927,15.7230455369
1999-02-11,1999-Feb-11 04:28,255.97381,-2.917558,324.35,-14.17988,3.4885038569,1999-Feb-11 16:43,103.769966,-3.13542,324.85859,-14.01238,15.7720435145
1999-02-12,1999-Feb-12 04:29,256.365903,-3.03438,325.33694,-13.85061,3.5709265511,1999-Feb-12 16:43,103.458151,-3.023104,325.84325,-13.68137,15.8377539728
1999-02-13,1999-Feb-13 04:29,256.680555,-2.924542,326.32008,-13.51775,3.636637007,1999-Feb-13 16:42,103.062109,-3.135731,326.82413,-13.34684,15.8867520579
1999-02-14,1999-Feb-14 04:30,257.081969,-3.045313,327.30083,-13.18095,3.7190595496,1999-Feb-14 16:42,102.7453,-3.015376,327.80263,-13.00844,15.9524620836
1999-02-15,1999-Feb-15 04:30,257.405557,-2.938779,328.27783,-12.8408,3.7847692991,1999-Feb-15 16:41,102.344319,-3.120732,328.7774,-12.66675,16.0014591926
1999-02-16,1999-Feb-16 04:31,257.81581,-3.063557,329.25248,-12.49694,3.8671906329,1999-Feb-16 16:41,102.022947,-2.992552,329.74984,-12.32142,16.0671678262
1999-02-17,1999-Feb-17 04:31,258.147853,-2.960405,330.22345,-12.14998,3.9328988791,1999-Feb-17 16:40,101.617444,-3.090824,330.71863,-11.97305,16.1161634074
1999-02-18,1999-Feb-18 04:32,258.566462,-3.089236,331.19213,-11.79954,4.015318753,1999-Feb-18 16:40,101.291939,-2.955038,331.68514,-11.62127,16.1818707587
1999-02-19,1999-Feb-19 04:32,258.906476,-2.989524,332.1572,-11.44624,4.0810259825,1999-Feb-19 16:39,100.882326,-3.046425,332.64808,-11.26669,16.2308656792
1999-02-20,1999-Feb-20 04:33,259.332956,-3.122429,333.12007,-11.08969,4.1634455987,1999-Feb-20 16:38,100.470801,-3.134612,333.60817,-10.90918,16.2798609145
1999-02-21,1999-Feb-21 04:33,259.68045,-3.026184,334.07944,-10.73052,4.2291534277,1999-Feb-21 16:38,100.139785,-2.988011,334.56613,-10.54861,16.3455691119
1999-02-22,1999-Feb-22 04:33,260.031422,-2.93154,335.03604,-10.3686,4.294862036,1999-Feb-22 16:37,99.724744,-3.069668,335.52069,-10.18559,16.3945658605
1999-02-23,1999-Feb-23 04:34,260.468772,-3.070334,335.99058,-10.00377,4.3772838036,1999-Feb-23 16:37,99.39061,-2.916151,336.47322,-9.81974,16.4602757177
1999-02-24,1999-Feb-24 04:34,260.826461,-2.979108,336.94181,-9.63668,4.4429939819,1999-Feb-24 16:36,98.972431,-2.991584,337.42248,-9.45168,16.5092738374
1999-02-25,1999-Feb-25 04:35,261.270407,-3.121805,337.89111,-9.26692,4.5254168421,1999-Feb-25 16:35,98.552797,-3.06417,338.36919,-9.08128,16.5582721399
1999-02-26,1999-Feb-26 04:35,261.634285,-3.033885,338.83724,-8.89513,4.5911273823,1999-Feb-26 16:34,98.131786,-3.133991,339.31343,-8.70864,16.6072702244
1999-02-27,1999-Feb-27 04:35,262.000993,-2.947452,339.78093,-8.52115,4.6568375225,1999-Feb-27 16:34,97.792327,-2.967985,340.25593,-8.33361,16.672980052
1999-02-28,1999-Feb-28 04:36,262.453839,-3.09553,340.72292,-8.14484,4.7392592857,1999-Feb-28 16:33,97.368851,-3.03231,341.19546,-7.95683,16.7219768324
1999-03-01,1999-Mar-01 04:36,262.825947,-3.012148,341.66198,-7.76682,4.804967972,1999-Mar-01 16:32,96.944226,-3.09415,342.13278,-7.57814,16.7709728498
1999-03-02,1999-Mar-02 04:36,263.200498,-2.930117,342.59887,-7.38694,4.8706759471,1999-Mar-02 16:32,96.601654,-2.919839,343.06861,-7.19737,16.836680537
1999-03-03,1999-Mar-03 04:37,263.661069,-3.083057,343.53433,-7.00504,4.9530956976,1999-Mar-03 16:31,96.175007,-2.976798,344.00177,-6.81517,16.8856755268
1999-03-04,1999-Mar-04 04:37,264.040245,-3.003751,344.46715,-6.62175,5.0188028824,1999-Mar-04 16:30,95.747423,-3.03157,344.93299,-6.43137,16.9346703827
1999-03-05,1999-Mar-05 04:37,264.421481,-2.925641,345.39809,-6.23691,5.0845100707,1999-Mar-05 16:29,95.318971,-3.084248,345.86238,-6.04607,16.9836653733
1999-03-06,1999-Mar-06 04:38,264.88862,-3.082853,346.32787,-5.85035,5.1669298172,1999-Mar-06 16:28,94.88972,-3.134926,346.79001,-5.65937,17.0326607329
1999-03-07,1999-Mar-07 04:38,265.27371,-3.007123,347.2553,-5.46272,5.2326377148,1999-Mar-07 16:28,94.543306,-2.949115,347.71664,-5.27112,17.0983688804
1999-03-08,1999-Mar-08 04:38,265.660478,-2.932433,348.18113,-5.07385,5.2983461339,1999-Mar-08 16:27,94.112752,-2.995943,348.64105,-4.88195,17.1473652736
1999-03-09,1999-Mar-09 04:39,266.13303,-3.093319,349.10607,-4.68357,5.3807673964,1999-Mar-09 16:26,93.681616,-3.041065,349.56399,-4.49169,17.196362188
1999-03-10,1999-Mar-10 04:39,266.522878,-3.020672,350.02892,-4.29253,5.4464768391,1999-Mar-10 16:25,93.249973,-3.084574,350.48552,-4.10046,17.2453595214
1999-03-11,1999-Mar-11 04:39,266.914021,-2.948916,350.95043,-3.90057,5.5121866249,1999-Mar-11 16:24,92.817896,-3.126562,351.40574,-3.70836,17.2943571094
1999-03-12,1999-Mar-12 04:40,267.39083,-3.112885,351.87129,-3.50752,5.5946088576,1999-Mar-12 16:24,92.469481,-2.932014,352.32537,-3.31522,17.3600670291
1999-03-13,1999-Mar-13 04:40,267.784279,-3.042848,352.79031,-3.11403,5.6603186975,1999-Mar-13 16:23,92.03685,-2.971161,353.2432,-2.92169,17.4090644305
1999-03-14,1999-Mar-14 04:40,268.178639,-2.973562,353.70822,-2.71993,5.7260281821,1999-Mar-14 16:22,91.604016,-3.009067,354.15994,-2.52761,17.4580613498
1999-03-15,1999-Mar-15 04:41,268.658553,-3.140053,354.6257,-2.32505,5.8084493611,1999-Mar-15 16:21,91.171056,-3.045819,355.07566,-2.13308,17.5070575761
1999-03-16,1999-Mar-16 04:41,269.054449,-3.072192,355.54157,-1.93006,5.8741574905,1999-Mar-16 16:20,90.738051,-3.081499,355.99044,-1.73821,17.5560530418
1999-03-17,1999-Mar-17 04:41,269.450876,-3.004966,356.45653,-1.53478,5.939864897,1999-Mar-17 16:19,90.305081,-3.116187,356.90435,-1.3431,17.6050478716
1999-03-18,1999-Mar-18 04:41,269.847712,-2.938344,357.37065,-1.13932,6.0055718148,1999-Mar-18 16:19,89.956797,-2.914641,357.81808,-0.9476,17.6707546975
1999-03-19,1999-Mar-19 04:42,270.329966,-3.10743,358.28464,-0.74351,6.0879909635,1999-Mar-19 16:18,89.524235,-2.947586,358.73045,-0.55235,17.7197493965
1999-03-20,1999-Mar-20 04:42,270.727335,-3.041918,359.19729,-0.34802,6.1536982291,1999-Mar-20 16:17,89.091952,-2.979787,359.64216,-0.15718,17.7687447096
1999-03-21,1999-Mar-21 04:42,271.124742,-2.976912,0.10932,0.04734,6.2194062796,1999-Mar-21 16:16,88.660028,-3.011323,0.55328,0.2378,17.8177409092
1999-03-22,1999-Mar-22 04:42,271.522062,-2.91238,1.0208,0.44245,6.2851152567,1999-Mar-22 16:15,88.228542,-3.042281,1.46388,0.63247,17.8667380035
1999-03-23,1999-Mar-23 04:43,272.004657,-3.083282,1.93243,0.83748,6.367537334,1999-Mar-23 16:14,87.797569,-3.072749,2.37404,1.02675,17.9157357638
1999-03-24,1999-Mar-24 04:43,272.401501,-3.019519,2.84301,1.23178,6.4332475913,1999-Mar-24 16:13,87.367183,-3.102821,3.28382,1.42052,17.9647337999
1999-03-25,1999-Mar-25 04:43,272.797876,-2.956092,3.75327,1.62551,6.4989578961,1999-Mar-25 16:12,86.937454,-3.132596,4.19332,1.81367,18.0137316805
1999-03-26,1999-Mar-26 04:44,273.279422,-3.127712,4.66391,2.01886,6.5813801464,1999-Mar-26 16:12,86.593756,-2.927277,5.10324,2.20639,18.0794413579
1999-03-27,1999-Mar-27 04:44,273.67455,-3.064703,5.57376,2.41117,6.6470894738,1999-Mar-27 16:11,86.165638,-2.956874,6.01241,2.59803,18.1284380399
1999-03-28,1999-Mar-28 04:44,274.068831,-3.001856,6.48354,2.80261,6.7127980632,1999-Mar-28 16:10,85.738368,-2.986495,6.92156,2.98876,18.1774339825
1999-03-29,1999-Mar-29 04:44,274.462142,-2.939112,7.39335,3.1931,6.7785059423,1999-Mar-29 16:09,85.312003,-3.016245,7.83078,3.37849,18.2264292713
1999-03-30,1999-Mar-30 04:45,274.940477,-3.110687,8.30391,3.58282,6.8609255586,1999-Mar-30 16:08,84.886598,-3.046228,8.74017,3.76713,18.2754241148
1999-03-31,1999-Mar-31 04:45,275.331546,-3.047822,9.21407,3.97112,6.9266325732,1999-Mar-31 16:07,84.462208,-3.07655,9.64983,4.15458,18.3244187852
1999-04-01,1999-Apr-01 04:45,275.721281,-2.984867,10.12454,4.35818,6.9923395526,1999-Apr-01 16:06,84.038887,-3.107314,10.55987,4.54077,18.3734135342
1999-04-02,1999-Apr-02 04:45,276.109564,-2.921764,11.03545,4.74393,7.0580467358,1999-Apr-02 16:05,83.616688,-3.138623,11.47037,4.92559,18.4224085968
1999-04-03,1999-Apr-03 04:46,276.582731,-3.092062,11.9475,5.12853,7.1404666327,1999-Apr-03 16:05,83.281703,-2.936894,12.38207,5.30922,18.4881164397
1999-04-04,1999-Apr-04 04:46,276.967807,-3.02831,12.85953,5.51135,7.2061747683,1999-Apr-04 16:04,82.862021,-2.969803,13.29378,5.69104,18.5371125473
1999-04-05,1999-Apr-05 04:46,277.351075,-2.964236,13.77226,5.89259,7.2718834741,1999-Apr-05 16:03,82.443629,-3.003567,14.20624,6.07122,18.5861092112
1999-04-06,1999-Apr-06 04:47,277.819153,-3.132767,14.68641,6.27239,7.3543049971,1999-Apr-06 16:02,82.026584,-3.03828,15.11952,6.44967,18.6351063415
1999-04-07,1999-Apr-07 04:47,278.198498,-3.067695,15.6008,6.65015,7.4200146183,1999-Apr-07 16:01,81.610945,-3.074036,16.03371,6.82631,18.6841037969
1999-04-08,1999-Apr-08 04:47,278.575683,-3.002157,16.51613,7.02604,7.4857244738,1999-Apr-08 16:00,81.19677,-3.110925,16.94888,7.20102,18.7331013944
1999-04-09,1999-Apr-09 04:47,278.950593,-2.936117,17.43249,7.39996,7.5514343507,1999-Apr-09 16:00,80.870673,-2.916729,17.86575,7.57399,18.7988111939
1999-04-10,1999-Apr-10 04:48,279.410158,-3.101536,18.35059,7.77207,7.6338562952,1999-Apr-10 15:59,80.459727,-2.956423,18.7831,7.94459,18.8478083533
1999-04-11,1999-Apr-11 04:48,279.780201,-3.034136,19.26921,8.14177,7.699565477,1999-Apr-11 15:58,80.050435,-2.997518,19.70165,8.313,18.8968049502
1999-04-12,1999-Apr-12 04:48,280.147622,-2.966135,20.18906,8.50922,7.7652740041,1999-Apr-12 15:57,79.642864,-3.040092,20.62145,8.67911,18.9458008432
1999-04-13,1999-Apr-13 04:49,280.599621,-3.128664,21.11084,8.87457,7.8476941085,1999-Apr-13 15:56,79.23708,-3.084219,21.54258,9.04283,18.9947960499
1999-04-14,1999-Apr-14 04:49,280.961484,-3.059127,22.03334,9.23721,7.9134013251,1999-Apr-14 15:55,78.833153,-3.129967,22.46508,9.40406,19.0437908032
1999-04-15,1999-Apr-15 04:49,281.320389,-2.988941,22.95724,9.59732,7.979108301,1999-Apr-15 15:55,78.518243,-2.946835,23.38966,9.76295,19.109497832
1999-04-16,1999-Apr-16 04:49,281.67623,-2.918102,23.88261,9.95478,8.0448155299,1999-Apr-16 15:54,78.118377,-2.996346,24.31508,10.11891,19.1584930496
1999-04-17,1999-Apr-17 04:50,282.116484,-3.076545,24.81014,10.30975,8.1272357926,1999-Apr-17 15:53,77.720592,-3.047665,25.24203,10.4721,19.2074891789
1999-04-18,1999-Apr-18 04:50,282.465891,-3.004111,25.73857,10.66164,8.1929447971,1999-Apr-18 15:52,77.324962,-3.100848,26.17055,10.8224,19.2564863697
1999-04-19,1999-Apr-19 04:50,282.811915,-2.931038,26.6686,11.01059,8.2586548006,1999-Apr-19 15:52,77.01896,-2.9267,27.10133,11.16997,19.3221967341
1999-04-20,1999-Apr-20 04:51,283.242267,-3.086248,27.60091,11.35675,8.3410777684,1999-Apr-20 15:51,76.628007,-2.984149,28.03311,11.51422,19.3711952482
1999-04-21,1999-Apr-21 04:51,283.581204,-3.01159,28.53424,11.69953,8.406788618,1999-Apr-21 15:50,76.239438,-3.043647,28.96657,11.85529,19.4201937233
1999-04-22,1999-Apr-22 04:51,283.916435,-2.9363,29.46927,12.03907,8.4724991907,1999-Apr-22 15:49,75.853321,-3.105259,29.90175,12.19309,19.469191749
1999-04-23,1999-Apr-23 04:52,284.335891,-3.088226,30.40672,12.37552,8.5549214529,1999-Apr-23 15:49,75.557447,-2.941235,30.83937,12.52775,19.5349013745
1999-04-24,1999-Apr-24 04:52,284.66338,-3.011328,31.34531,12.70831,8.6206306595,1999-Apr-24 15:48,75.176579,-3.007674,31.77815,12.85872,19.5838979365
1999-04-25,1999-Apr-25 04:52,284.986847,-2.933784,32.28577,13.03759,8.6863391284,1999-Apr-25 15:47,74.798355,-3.076437,32.71882,13.18614,19.6328938135
1999-04-26,1999-Apr-26 04:53,285.394433,-3.082324,33.2288,13.36348,8.7687593042,1999-Apr-26 15:47,74.510761,-2.920893,33.66209,13.51014,19.6986015012
1999-04-27,1999-Apr-27 04:53,285.709534,-3.003123,34.17314,13.68547,8.83446683,1999-Apr-27 15:46,74.138155,-2.994921,34.6067,13.8302,19.7475966523
1999-04-28,1999-Apr-28 04:53,286.020315,-2.923257,35.11953,14.00367,8.9001742565,1999-Apr-28 15:45,73.768364,-3.071478,35.55337,14.14644,19.7965918242
1999-04-29,1999-Apr-29 04:54,286.415107,-3.068313,36.06866,14.31823,8.9825941432,1999-Apr-29 15:45,73.489594,-2.925096,36.50281,14.45901,19.8622995665
1999-04-30,1999-Apr-30 04:54,286.716931,-2.986758,37.01927,14.62863,9.0483021207,1999-Apr-30 15:44,73.125766,-3.007333,37.45375,14.76738,19.9112954726
1999-05-01,1999-May-01 04:55,287.102784,-3.129311,37.97274,14.9352,9.130722926,1999-May-01 15:43,72.764916,-3.092289,38.4069,15.07169,19.960291948
1999-05-02,1999-May-02 04:55,287.395271,-3.046068,38.92779,15.23746,9.1964320272,1999-May-02 15:43,72.495503,-2.955694,39.36298,15.37206,20.0260013121
1999-05-03,1999-May-03 04:55,287.682974,-2.962169,39.88511,15.53551,9.2621416967,1999-May-03 15:42,72.14096,-3.046706,40.32068,15.668,20.0749989125
1999-05-04,1999-May-04 04:56,288.054589,-3.101222,40.84543,15.8295,9.3445641402,1999-May-04 15:42,71.878051,-2.917059,41.28138,15.95983,20.1407092217
1999-05-05,1999-May-05 04:56,288.332408,-3.01569,41.80742,16.11891,9.4102745991,1999-May-05 15:41,71.530054,-3.01435,42.24377,16.24706,20.1897074553
1999-05-06,1999-May-06 04:56,288.605184,-2.929546,42.7718,16.40389,9.4759851563,1999-May-06 15:40,71.18532,-3.11463,43.20855,16.52982,20.2387056771
1999-05-07,1999-May-07 04:57,288.961741,-3.06523,43.73925,16.68452,9.558407861,1999-May-07 15:40,70.932701,-2.995644,44.17642,16.80821,20.3044159366
1999-05-08,1999-May-08 04:57,289.224113,-2.977581,44.70844,16.96035,9.6241178816,1999-May-08 15:39,70.594883,-3.102491,45.14603,17.08177,20.3534134263
1999-05-09,1999-May-09 04:58,289.570282,-3.110995,45.68076,17.23167,9.7065396377,1999-May-09 15:39,70.349424,-2.990953,46.11876,17.35078,20.4191225951
1999-05-10,1999-May-10 04:58,289.821919,-3.021972,46.65484,17.49802,9.7722484375,1999-May-10 15:38,70.018784,-3.104521,47.09326,17.61479,20.4681188103
1999-05-11,1999-May-11 04:58,290.06811,-2.932498,47.63138,17.75951,9.8379566244,1999-May-11 15:38,69.780771,-3.000569,48.07089,17.8741,20.5338267817
1999-05-12,1999-May-12 04:59,290.39796,-3.063055,48.61105,18.01623,9.9203767098,1999-May-12 15:37,69.457586,-3.120974,49.0503,18.12824,20.582822216
1999-05-13,1999-May-13 04:59,290.632962,-2.97249,49.5925,18.26775,9.9860845031,1999-May-13 15:37,69.22732,-3.024697,50.03284,18.3775,20.6485301736
1999-05-14,1999-May-14 05:00,290.951646,-3.101274,50.57707,18.51432,10.0685051087,1999-May-14 15:37,69.001003,-2.93244,51.01781,18.62161,20.7142388619
1999-05-15,1999-May-15 05:00,291.175192,-3.009879,51.56338,18.75553,10.1342143697,1999-May-15 15:36,68.689679,-3.063428,52.0045,18.86034,20.763236319
1999-05-16,1999-May-16 05:00,291.392966,-2.918345,52.55209,18.99147,10.1999247495,1999-May-16 15:36,68.471594,-2.978872,52.99425,19.09393,20.8289471534
1999-05-17,1999-May-17 05:01,291.694299,-3.045279,53.54383,19.22222,10.2823483586,1999-May-17 15:35,68.168485,-3.116757,53.98564,19.32197,20.8779464312
1999-05-18,1999-May-18 05:01,291.900261,-2.95339,54.53718,19.44737,10.3480601149,1999-May-18 15:35,67.958972,-3.03988,54.98,19.54471,20.9436581971
1999-05-19,1999-May-19 05:02,292.18981,-3.07937,55.53349,19.66716,10.4304840371,1999-May-19 15:35,67.753837,-2.966997,55.97659,19.7619,21.0093696028
1999-05-20,1999-May-20 05:02,292.383727,-2.987457,56.53131,19.88121,10.4961950683,1999-May-20 15:34,67.463786,-3.115438,56.97467,19.97331,21.0583679898
1999-05-21,1999-May-21 05:03,292.661259,-3.112828,57.53199,20.08973,10.5786175771,1999-May-21 15:34,67.267716,-3.050213,57.97561,20.17917,21.124077822
1999-05-22,1999-May-22 05:03,292.84291,-3.021199,58.53412,20.29236,10.6443269474,1999-May-22 15:34,67.076262,-2.988971,58.97867,20.37927,21.1897868664
1999-05-23,1999-May-23 05:03,293.01841,-2.929962,59.53836,20.48918,10.7100356364,1999-May-23 15:34,66.889498,-2.931706,59.98383,20.57351,21.2554953352
1999-05-24,1999-May-24 05:04,293.277395,-3.055228,60.54537,20.68024,10.7924561968,1999-May-24 15:33,66.617969,-3.09439,60.99035,20.76172,21.3044912009
