Date,sunset_UTC,sunset_az,sunset_el,sunset_ra,sunset_dec,sunset_sidereal,sunrise_UTC,sunrise_az,sunrise_el,sunrise_ra,sunrise_dec,sunrise_sidereal
2027-06-05,2027-Jun-05 05:09,295.273479,-3.054589,73.01845,22.51887,11.6791893322,2027-Jun-05 15:32,64.706082,-2.981064,73.46898,22.56631,22.0909528066
2027-06-06,2027-Jun-06 05:09,295.356823,-2.974308,74.04909,22.6268,11.744902684,2027-Jun-06 15:32,64.592793,-2.978809,74.50018,22.67138,22.1566661216
2027-06-07,2027-Jun-07 05:10,295.523778,-3.107836,75.08171,22.72818,11.8273280555,2027-Jun-07 15:32,64.4852,-2.980101,75.53259,22.76982,22.222378872
2027-06-08,2027-Jun-08 05:10,295.593928,-3.030644,76.11475,22.82283,11.8930402453,2027-Jun-08 15:32,64.383372,-2.984869,76.5661,22.86158,22.2880905631
2027-06-09,2027-Jun-09 05:10,295.657552,-2.95522,77.14883,22.91078,11.9587512395,2027-Jun-09 15:32,64.287374,-2.993047,77.6006,22.94663,22.3538010336
2027-06-10,2027-Jun-10 05:11,295.804818,-3.093417,78.18456,22.99206,12.0411733763,2027-Jun-10 15:32,64.197266,-3.004571,78.63599,23.02494,22.4195104627
2027-06-11,2027-Jun-11 05:11,295.85529,-3.021713,79.22043,23.06652,12.1068823884,2027-Jun-11 15:32,64.113103,-3.019378,79.6722,23.09648,22.485219263
2027-06-12,2027-Jun-12 05:11,295.899265,-2.95205,80.25706,23.1342,12.172591053,2027-Jun-12 15:32,64.034932,-3.037407,80.70913,23.16123,22.550927931
2027-06-13,2027-Jun-13 05:12,296.02695,-3.09587,81.29509,23.19512,12.2550121518,2027-Jun-13 15:32,63.962798,-3.058601,81.74672,23.21917,22.6166369174
2027-06-14,2027-Jun-14 05:12,296.057854,-3.03046,82.33301,23.24918,12.3207214726,2027-Jun-14 15:32,63.896742,-3.0829,82.78488,23.27029,22.6823465413
2027-06-15,2027-Jun-15 05:12,296.082309,-2.967321,83.37146,23.29641,12.3864315374,2027-Jun-15 15:32,63.836801,-3.110246,83.82353,23.31457,22.7480569517
2027-06-16,2027-Jun-16 05:13,296.190585,-3.117597,84.41107,23.33682,12.4688546957,2027-Jun-16 15:33,63.873267,-2.929536,84.86331,23.35204,22.8304804273
2027-06-17,2027-Jun-17 05:13,296.202088,-3.059185,85.45032,23.37035,12.5345662432,2027-Jun-17 15:33,63.825741,-2.962891,85.90269,23.38262,22.8961922081
2027-06-18,2027-Jun-18 05:13,296.207203,-3.003257,86.48985,23.39703,12.600278258,2027-Jun-18 15:33,63.78444,-2.999108,86.9423,23.40633,22.9619043382
2027-06-19,2027-Jun-19 05:13,296.20595,-2.949879,87.52956,23.41683,12.6659904549,2027-Jun-19 15:33,63.749399,-3.038126,87.98207,23.42318,23.0276165204
2027-06-20,2027-Jun-20 05:14,296.288593,-3.110022,88.5701,23.42977,12.7484148351,2027-Jun-20 15:33,63.720649,-3.079885,89.0219,23.43315,23.0933284658
2027-06-21,2027-Jun-21 05:14,296.274581,-3.061968,89.60992,23.43582,12.8141265346,2027-Jun-21 15:34,63.788486,-2.91344,90.06242,23.43624,23.1757522368
2027-06-22,2027-Jun-22 05:14,296.254277,-3.016672,90.64967,23.43499,12.879837661,2027-Jun-22 15:34,63.772506,-2.960522,91.10211,23.43244,23.2414630796
2027-06-23,2027-Jun-23 05:14,296.22771,-2.9742,91.68925,23.42727,12.9455481134,2027-Jun-23 15:34,63.762913,-3.010142,92.1416,23.42177,23.3071732355
2027-06-24,2027-Jun-24 05:14,296.194909,-2.934617,92.72859,23.41268,13.01125789,2027-Jun-24 15:34,63.759734,-3.062231,93.18079,23.40421,23.3728827454
2027-06-25,2027-Jun-25 05:15,296.246116,-3.108982,93.7683,23.39119,13.0936793861,2027-Jun-25 15:34,63.762994,-3.116721,94.21961,23.37978,23.4385917488
2027-06-26,2027-Jun-26 05:15,296.200875,-3.075459,94.80687,23.36284,13.1593881994,2027-Jun-26 15:35,63.863077,-2.962528,95.2587,23.34846,23.5210127759
2027-06-27,2027-Jun-27 05:15,296.149511,-3.045033,95.84493,23.32764,13.2250969068,2027-Jun-27 15:35,63.879394,-3.02157,96.2965,23.31031,23.58672154
2027-06-28,2027-Jun-28 05:15,296.092068,-3.01777,96.88239,23.28559,13.290805848,2027-Jun-28 15:35,63.902216,-3.082776,97.33368,23.26531,23.6524306938
2027-06-29,2027-Jun-29 05:15,296.028589,-2.993735,97.91917,23.2367,13.3565153849,2027-Jun-29 15:36,64.021854,-2.934773,98.37085,23.21346,23.7348528909
2027-06-30,2027-Jun-30 05:15,295.959127,-2.972994,98.95516,23.18101,13.4222258413,2027-Jun-30 15:36,64.057851,-2.999995,99.40648,23.15483,23.8005638153
2027-07-01,2027-Jul-01 05:15,295.883736,-2.955615,99.99029,23.11854,13.4879374107,2027-Jul-01 15:36,64.100398,-3.06711,100.44119,23.08944,23.866275867
2027-07-02,2027-Jul-02 05:15,295.802479,-2.941668,101.02443,23.04931,13.5536500427,2027-Jul-02 15:37,64.239748,-2.924344,101.4756,23.01726,23.9487011634
2027-07-03,2027-Jul-03 05:15,295.715422,-2.931225,102.05749,22.97336,13.6193633698,2027-Jul-03 15:37,64.295539,-2.994853,102.50814,22.93842,0.0144146035
2027-07-04,2027-Jul-04 05:15,295.622635,-2.92436,103.08933,22.89072,13.6850767533,2027-Jul-04 15:37,64.357904,-3.066939,103.53942,22.85291,0.0801277856
2027-07-05,2027-Jul-05 05:15,295.52419,-2.921148,104.11984,22.80145,13.75078948,2027-Jul-05 15:38,64.517062,-2.928328,104.57004,22.76071,0.1625523471
2027-07-06,2027-Jul-06 05:15,295.420159,-2.921663,105.1489,22.70556,13.8165010278,2027-Jul-06 15:38,64.592714,-3.003119,105.59843,22.66198,0.228263317
2027-07-07,2027-Jul-07 05:15,295.310613,-2.925973,106.17641,22.60311,13.8822112589,2027-Jul-07 15:38,64.67495,-3.079165,106.62523,22.5567,0.2939730395
2027-07-08,2027-Jul-08 05:15,295.195623,-2.934141,107.20227,22.49414,13.9479204325,2027-Jul-08 15:39,64.853953,-2.943612,107.65106,22.44484,0.3763942036
2027-07-09,2027-Jul-09 05:15,295.07526,-2.94622,108.2264,22.37869,14.0136290564,2027-Jul-09 15:39,64.949461,-3.021722,108.67442,22.3266,0.4421027642
2027-07-10,2027-Jul-10 05:15,294.949594,-2.962256,109.24873,22.25681,14.079337681,2027-Jul-10 15:39,65.051521,-3.100807,109.69595,22.20195,0.5078115353
2027-07-11,2027-Jul-11 05:15,294.818695,-2.982287,110.26921,22.12856,14.1450467451,2027-Jul-11 15:40,65.250275,-2.967343,110.71631,22.07086,0.5902331796
2027-07-12,2027-Jul-12 05:15,294.682634,-3.006346,111.28776,21.99398,14.2107565072,2027-Jul-12 15:40,65.365493,-3.047944,111.734,21.93356,0.655943278
2027-07-13,2027-Jul-13 05:15,294.541481,-3.034461,112.30433,21.85314,14.2764670421,2027-Jul-13 15:41,65.577207,-2.915279,112.7504,21.78991,0.7383664302
2027-07-14,2027-Jul-14 05:15,294.395302,-3.066655,113.31888,21.70609,14.3421782682,2027-Jul-14 15:41,65.705468,-2.997066,113.76405,21.64018,0.8040779001
2027-07-15,2027-Jul-15 05:15,294.244167,-3.102947,114.33134,21.55288,14.4078899869,2027-Jul-15 15:41,65.840143,-3.079444,114.77558,21.48431,0.8697897516
2027-07-16,2027-Jul-16 05:14,293.998381,-2.928549,115.34097,21.39369,14.45688963,2027-Jul-16 15:42,66.071189,-2.947513,115.78567,21.32226,0.9522140014
2027-07-17,2027-Jul-17 05:14,293.837493,-2.972814,116.34913,21.22835,14.5226015075,2027-Jul-17 15:42,66.218704,-3.030636,116.79287,21.15431,1.0179257634
2027-07-18,2027-Jul-18 05:14,293.671842,-3.021211,117.35508,21.05703,14.5883130504,2027-Jul-18 15:42,66.372525,-3.114153,117.79784,20.9804,1.0836370896
2027-07-19,2027-Jul-19 05:14,293.501492,-3.07375,118.35878,20.87979,14.6540240467,2027-Jul-19 15:43,66.622565,-2.982265,118.80124,20.80047,1.1660601007
2027-07-20,2027-Jul-20 05:13,293.236932,-2.914363,119.3595,20.69682,14.7030220701,2027-Jul-20 15:43,66.788991,-3.066132,119.80164,20.61483,1.2317701133
2027-07-21,2027-Jul-21 05:13,293.057316,-2.974905,120.35861,20.50792,14.7687316905,2027-Jul-21 15:44,67.051395,-2.93378,120.80043,20.42328,1.3141917421
2027-07-22,2027-Jul-22 05:13,292.873189,-3.039591,121.3554,20.31328,14.8344406838,2027-Jul-22 15:44,67.230248,-3.017744,121.79618,20.22615,1.3799005093
2027-07-23,2027-Jul-23 05:13,292.684616,-3.108421,122.34983,20.11297,14.9001492211,2027-Jul-23 15:44,67.415193,-3.101814,122.78957,20.02336,1.4456089226
2027-07-24,2027-Jul-24 05:12,292.402186,-2.963976,123.34121,19.90718,14.9491452591,2027-Jul-24 15:45,67.695914,-2.96848,123.78128,19.81485,1.5280295638
2027-07-25,2027-Jul-25 05:12,292.204838,-3.040769,124.3309,19.69571,15.014853707,2027-Jul-25 15:45,67.89299,-3.052299,124.76992,19.60096,1.5937381684
2027-07-26,2027-Jul-26 05:12,292.00324,-3.121683,125.31821,19.47876,15.0805626054,2027-Jul-26 15:46,68.185566,-2.917849,125.75686,19.38147,1.6761596652
2027-07-27,2027-Jul-27 05:11,291.708098,-2.988215,126.30244,19.25655,15.129559966,2027-Jul-27 15:46,68.394549,-3.001185,126.74071,19.15675,1.7418697369
2027-07-28,2027-Jul-28 05:11,291.498121,-3.077022,127.28494,19.02886,15.195270604,2027-Jul-28 15:46,68.609349,-3.084353,127.72214,18.92672,1.8075808354
2027-07-29,2027-Jul-29 05:10,291.194913,-2.950643,128.26435,18.79607,15.2442699706,2027-Jul-29 15:47,68.919378,-2.94798,128.70183,18.69132,1.8900052106
2027-07-30,2027-Jul-30 05:10,290.976848,-3.047286,129.242,18.55795,15.3099824706,2027-Jul-30 15:47,69.145703,-3.030306,129.67839,18.45093,1.9557179453
2027-07-31,2027-Jul-31 05:09,290.66586,-2.927935,130.21652,18.3149,15.3589830371,2027-Jul-31 15:47,69.377649,-3.112279,130.65248,18.20548,2.0214307696
2027-08-01,2027-Aug-01 05:09,290.44003,-3.032364,131.18921,18.06668,15.424695613,2027-Aug-01 15:48,69.704508,-2.973374,131.62473,17.9549,2.1038553002
2027-08-02,2027-Aug-02 05:08,290.121576,-2.919994,132.15871,17.81372,15.4736949546,2027-Aug-02 15:48,69.947557,-3.054098,132.59377,17.6996,2.1695663818
2027-08-03,2027-Aug-03 05:08,289.888322,-3.032169,133.12634,17.55575,15.5394052839,2027-Aug-03 15:49,70.285183,-2.912989,133.56092,17.43934,2.2519884141
2027-08-04,2027-Aug-04 05:07,289.562726,-2.926738,134.09073,17.29322,15.5884020484,2027-Aug-04 15:49,70.539047,-2.992191,134.52483,17.17454,2.317697034
2027-08-05,2027-Aug-05 05:07,289.322383,-3.046607,135.05322,17.02585,15.6541102741,2027-Aug-05 15:49,70.798175,-3.070718,135.48617,16.90512,2.3834050821
2027-08-06,2027-Aug-06 05:06,288.989954,-2.948047,136.01247,16.7541,15.7031059771,2027-Aug-06 15:50,71.151508,-2.926067,136.44562,16.63097,2.4658254683
2027-08-07,2027-Aug-07 05:06,288.74284,-3.075514,136.96985,16.47767,15.768814306,2027-Aug-07 15:50,71.420981,-3.002752,137.40185,16.35257,2.5315340715
2027-08-08,2027-Aug-08 05:05,288.403874,-2.983704,137.92402,16.19705,15.8178110141,2027-Aug-08 15:50,71.695475,-3.078637,138.35555,16.06981,2.5972434309
2027-08-09,2027-Aug-09 05:05,288.15029,-3.118616,138.87635,15.91192,15.8835208137,2027-Aug-09 15:51,72.063748,-2.930052,139.30742,15.78259,2.6796658716
2027-08-10,2027-Aug-10 05:04,287.805064,-3.033386,139.82553,15.62277,15.9325190398,2027-Aug-10 15:51,72.348062,-3.0039,140.25615,15.49137,2.7453766659
2027-08-11,2027-Aug-11 05:03,287.456896,-2.951151,140.77225,15.32949,15.981517801,2027-Aug-11 15:51,72.637132,-3.07688,141.20243,15.19606,2.8110878851
2027-08-12,2027-Aug-12 05:03,287.194065,-3.096688,141.71721,15.03196,16.0472291368,2027-Aug-12 15:52,73.019518,-2.924152,142.14695,14.89653,2.8935115509
2027-08-13,2027-Aug-13 05:02,286.840016,-3.020717,142.65912,14.73068,16.096228162,2027-Aug-13 15:52,73.317858,-2.995003,143.08845,14.59327,2.9592227794
2027-08-14,2027-Aug-14 05:01,286.483198,-2.947575,143.59868,14.42552,16.1452269047,2027-Aug-14 15:52,73.62068,-3.064958,144.0276,14.28617,3.0249336164
2027-08-15,2027-Aug-15 05:01,286.211684,-3.103192,144.53658,14.11634,16.2109374408,2027-Aug-15 15:53,74.016328,-2.908028,144.96513,13.97509,3.1073561683
2027-08-16,2027-Aug-16 05:00,285.84933,-3.035942,145.47157,13.80367,16.2599350239,2027-Aug-16 15:53,74.327858,-2.975845,145.89976,13.66054,3.1730657286
2027-08-17,2027-Aug-17 04:59,285.484365,-2.97133,146.40436,13.48736,16.3089318969,2027-Aug-17 15:53,74.643594,-3.042778,146.8322,13.34239,3.2387745864
2027-08-18,2027-Aug-18 04:58,285.116837,-2.909292,147.335,13.16751,16.3579281075,2027-Aug-18 15:53,74.963441,-3.108837,147.76252,13.02072,3.3044828371
2027-08-19,2027-Aug-19 04:58,284.834497,-3.077265,148.26419,12.84395,16.4236361034,2027-Aug-19 15:54,75.37551,-2.946565,148.69143,12.69538,3.3869029719
2027-08-20,2027-Aug-20 04:57,284.461851,-3.020556,149.19071,12.51722,16.4726315296,2027-Aug-20 15:54,75.703301,-3.010578,149.61768,12.3669,3.4526106681
2027-08-21,2027-Aug-21 04:56,284.08679,-2.966204,150.11527,12.18718,16.5216269838,2027-Aug-21 15:54,76.034919,-3.073765,150.54201,12.03515,3.5183185407
2027-08-22,2027-Aug-22 04:55,283.709362,-2.914138,151.03794,11.8539,16.5706227914,2027-Aug-22 15:54,76.370264,-3.136145,151.46448,11.70019,3.5840269118
2027-08-23,2027-Aug-23 04:55,283.417036,-3.093211,151.95943,11.51724,16.6363315526,2027-Aug-23 15:55,76.797171,-2.968857,152.38579,11.36187,3.6664483528
2027-08-24,2027-Aug-24 04:54,283.034902,-3.045852,152.87853,11.17775,16.6853288932,2027-Aug-24 15:55,77.139662,-3.029361,153.30474,11.02076,3.7321584321
2027-08-25,2027-Aug-25 04:53,282.65056,-3.000546,153.79594,10.83527,16.734327191,2027-Aug-25 15:55,77.485575,-3.08912,154.22203,10.6767,3.7978694445
2027-08-26,2027-Aug-26 04:52,282.264069,-2.957217,154.71172,10.48989,16.7833263334,2027-Aug-26 15:56,77.922458,-2.918253,155.13835,10.32955,3.8802934774
2027-08-27,2027-Aug-27 04:51,281.875489,-2.915793,155.62593,10.14172,16.8323259901,2027-Aug-27 15:56,78.274876,-2.976269,156.05249,9.97987,3.9460055047
2027-08-28,2027-Aug-28 04:51,281.571923,-3.10677,156.53926,9.79059,16.8980379419,2027-Aug-28 15:56,78.630391,-3.033588,156.96512,9.62752,4.0117172507
2027-08-29,2027-Aug-29 04:50,281.179252,-3.069257,157.45047,9.43709,16.9470369916,2027-Aug-29 15:56,78.988895,-3.090219,157.8763,9.2726,4.0774281421
2027-08-30,2027-Aug-30 04:49,280.784702,-3.03343,158.36025,9.08108,16.9960349527,2027-Aug-30 15:57,79.437614,-2.915043,158.78669,8.91497,4.1598501098
2027-08-31,2027-Aug-31 04:48,280.388345,-2.999222,159.26865,8.72266,17.0450316435,2027-Aug-31 15:57,79.801733,-2.970043,159.69509,8.5552,4.2255585585
2027-09-01,2027-Sep-01 04:47,279.990255,-2.96657,160.17571,8.36191,17.0940272805,2027-Sep-01 15:57,80.168511,-3.024379,160.60218,8.19316,4.2912661723
2027-09-02,2027-Sep-02 04:46,279.590503,-2.93541,161.0815,7.99894,17.1430223976,2027-Sep-02 15:57,80.537842,-3.07806,161.50802,7.82893,4.3569735634
2027-09-03,2027-Sep-03 04:46,279.275723,-3.13795,161.9867,7.63358,17.2087299241,2027-Sep-03 15:57,80.909616,-3.131102,162.41268,7.46262,4.4226813274
2027-09-04,2027-Sep-04 04:45,278.872752,-3.109827,162.89012,7.26645,17.2577257643,2027-Sep-04 15:58,81.370674,-2.951067,163.31684,7.09406,4.5051021456
2027-09-05,2027-Sep-05 04:44,278.468327,-3.08297,163.79246,6.89738,17.3067224508,2027-Sep-05 15:58,81.74695,-3.002663,164.21931,6.72386,4.5708115324
2027-09-06,2027-Sep-06 04:43,278.062514,-3.057299,164.69377,6.52647,17.3557199638,2027-Sep-06 15:58,82.12533,-3.053702,165.1208,6.35186,4.6365216724
2027-09-07,2027-Sep-07 04:42,277.655376,-3.032728,165.59414,6.15381,17.404718112,2027-Sep-07 15:58,82.505699,-3.104219,166.02137,5.97815,4.7022323258
2027-09-08,2027-Sep-08 04:41,277.246973,-3.00917,166.49363,5.77949,17.4537166214,2027-Sep-08 15:59,82.974539,-2.920897,166.92171,5.60256,4.7846555009
2027-09-09,2027-Sep-09 04:40,276.837363,-2.986536,167.39231,5.40361,17.5027151958,2027-Sep-09 15:59,83.35849,-2.970305,167.82067,5.22571,4.8503663056
2027-09-10,2027-Sep-10 04:39,276.426603,-2.964732,168.29026,5.02625,17.5517135551,2027-Sep-10 15:59,83.744087,-3.019334,168.71893,4.84742,4.9160767773
2027-09-11,2027-Sep-11 04:38,276.014747,-2.943665,169.18757,4.6475,17.6007114657,2027-Sep-11 15:59,84.131218,-3.068033,169.61658,4.46778,4.9817867121
2027-09-12,2027-Sep-12 04:37,275.601849,-2.923238,170.08431,4.26744,17.6497087633,2027-Sep-12 15:59,84.51977,-3.116457,170.51371,4.08688,5.0474959844
2027-09-13,2027-Sep-13 04:37,275.273656,-3.137704,170.9812,3.88591,17.7154176669,2027-Sep-13 16:00,84.995795,-2.930428,171.41102,3.70453,5.1299168571
2027-09-14,2027-Sep-14 04:36,274.85873,-3.118412,171.87707,3.50351,17.7644135977,2027-Sep-14 16:00,85.386783,-2.978338,172.30737,3.32136,5.1956248002
2027-09-15,2027-Sep-15 04:35,274.442913,-3.09945,172.77266,3.12006,17.8134089735,2027-Sep-15 16:00,85.778852,-3.026163,173.20347,2.93718,5.2613322804
2027-09-16,2027-Sep-16 04:34,274.026254,-3.080716,173.66804,2.73565,17.8624040135,2027-Sep-16 16:00,86.171889,-3.073966,174.09942,2.55207,5.3270395579
2027-09-17,2027-Sep-17 04:33,273.608799,-3.062106,174.56334,2.35036,17.9113990138,2027-Sep-17 16:00,86.565783,-3.121813,174.99533,2.16613,5.3927469528
2027-09-18,2027-Sep-18 04:32,273.190595,-3.043515,175.45863,1.96427,17.9603943064,2027-Sep-18 16:01,87.046144,-2.934947,175.89191,1.77915,5.4751670934
2027-09-19,2027-Sep-19 04:31,272.77169,-3.024839,176.35404,1.57748,18.0093902039,2027-Sep-19 16:01,87.441334,-2.983006,176.78802,1.39177,5.5408756681
2027-09-20,2027-Sep-20 04:30,272.352134,-3.005971,177.24965,1.19005,18.0583869394,2027-Sep-20 16:01,87.837036,-3.031321,177.68439,1.00381,5.6065851485
2027-09-21,2027-Sep-21 04:29,271.931977,-2.986808,178.14557,0.80208,18.1073846091,2027-Sep-21 16:01,88.233132,-3.07996,178.58112,0.61534,5.6722955482
2027-09-22,2027-Sep-22 04:28,271.511274,-2.967243,179.04188,0.41366,18.1563831293,2027-Sep-22 16:01,88.629505,-3.128983,179.47828,0.22647,5.7380066899
2027-09-23,2027-Sep-23 04:27,271.090082,-2.947173,179.93869,0.02488,18.2053822236,2027-Sep-23 16:02,89.111305,-2.943337,180.3766,-0.16299,5.820430511
2027-09-24,2027-Sep-24 04:26,270.668465,-2.926497,180.83607,-0.36416,18.2543814536,2027-Sep-24 16:02,89.507781,-2.993287,181.27491,-0.55239,5.8861419214
2027-09-25,2027-Sep-25 04:26,270.331109,-3.140442,181.73472,-0.75363,18.3200926018,2027-Sep-25 16:02,89.904162,-3.0438,182.1739,-0.9419,5.9518527085
2027-09-26,2027-Sep-26 04:25,269.908751,-3.118261,182.63347,-1.1429,18.3690906021,2027-Sep-26 16:02,90.300325,-3.094922,183.07366,-1.33144,6.0175624825
2027-09-27,2027-Sep-27 04:24,269.486178,-3.095175,183.53302,-1.53213,18.4180874845,2027-Sep-27 16:03,90.781053,-2.911572,183.97488,-1.72115,6.0999834113
2027-09-28,2027-Sep-28 04:23,269.063465,-3.071097,184.43345,-1.92121,18.4670832891,2027-Sep-28 16:03,91.176319,-2.964062,184.87639,-2.11039,6.1656911031
2027-09-29,2027-Sep-29 04:22,268.640691,-3.045942,185.33482,-2.31005,18.5160783784,2027-Sep-29 16:03,91.570995,-3.017286,185.77888,-2.49934,6.2313983417
2027-09-30,2027-Sep-30 04:21,268.217933,-3.01963,186.23722,-2.69854,18.5650733225,2027-Sep-30 16:03,91.964962,-3.071277,186.68243,-2.88789,6.2971057283
2027-10-01,2027-Oct-01 04:20,267.79527,-2.992083,187.14072,-3.08657,18.614068697,2027-Oct-01 16:03,92.3581,-3.126065,187.58713,-3.27593,6.3628137686
2027-10-02,2027-Oct-02 04:19,267.372779,-2.963221,188.04538,-3.47405,18.6630648926,2027-Oct-02 16:04,92.834739,-2.946823,188.49366,-3.66363,6.4452350204
2027-10-03,2027-Oct-03 04:18,266.95054,-2.932964,188.95129,-3.86086,18.712062023,2027-Oct-03 16:04,93.225754,-3.003392,189.40083,-4.05035,6.5109448704
2027-10-04,2027-Oct-04 04:18,266.612448,-3.136129,189.85914,-4.24718,18.7777722527,2027-Oct-04 16:04,93.615571,-3.060873,190.30935,-4.43625,6.5766553941
2027-10-05,2027-Oct-05 04:17,266.19086,-3.10272,190.76774,-4.63235,18.8267707,2027-Oct-05 16:04,94.004067,-3.119305,191.21929,-4.82123,6.6423662727
2027-10-06,2027-Oct-06 04:16,265.769754,-3.06765,191.67779,-5.01656,18.8757693323,2027-Oct-06 16:05,94.475212,-2.944295,192.13136,-5.20545,6.7247894772
2027-10-07,2027-Oct-07 04:15,265.349202,-3.030831,192.58937,-5.39969,18.9247678382,2027-Oct-07 16:05,94.860595,-3.004883,193.04435,-5.58828,6.7905001215
2027-10-08,2027-Oct-08 04:14,264.929276,-2.992175,193.50255,-5.78164,18.9737659621,2027-Oct-08 16:05,95.244289,-3.066561,193.95898,-5.96988,6.8562102834
2027-10-09,2027-Oct-09 04:13,264.510045,-2.951593,194.4174,-6.16233,19.0227635222,2027-Oct-09 16:05,95.626173,-3.129374,194.87534,-6.35016,6.9219198216
2027-10-10,2027-Oct-10 04:13,264.17487,-3.143076,195.33466,-6.54189,19.0884727195,2027-Oct-10 16:06,96.089851,-2.959543,195.79415,-6.72927,7.0043409814
2027-10-11,2027-Oct-11 04:12,263.757166,-3.098188,196.25313,-6.91972,19.1374689518,2027-Oct-11 16:06,96.467637,-3.024934,196.71421,-7.1066,7.0700492072
2027-10-12,2027-Oct-12 04:11,263.340365,-3.051093,197.17353,-7.29598,19.1864646057,2027-Oct-12 16:06,96.84325,-3.09161,197.63624,-7.4823,7.1357569336
2027-10-13,2027-Oct-13 04:10,262.924532,-3.0017,198.09595,-7.67057,19.2354598656,2027-Oct-13 16:07,97.300042,-2.92637,198.561,-7.85654,7.2181766883
2027-10-14,2027-Oct-14 04:09,262.509732,-2.949919,199.02049,-8.0434,19.2844550048,2027-Oct-14 16:07,97.670828,-2.995956,199.48727,-8.2287,7.2838841872
2027-10-15,2027-Oct-15 04:09,262.178901,-3.128752,199.94787,-8.41461,19.3501626551,2027-Oct-15 16:07,98.03908,-3.066978,200.4158,-8.59895,7.3495920747
2027-10-16,2027-Oct-16 04:08,261.766303,-3.071684,200.87692,-8.78361,19.3991585652,2027-Oct-16 16:07,98.404679,-3.139485,201.34668,-8.96719,7.4153006714
2027-10-17,2027-Oct-17 04:07,261.354932,-3.011945,201.80835,-9.15056,19.4481553093,2027-Oct-17 16:08,98.850604,-2.981169,202.28065,-9.33358,7.4977224921
2027-10-18,2027-Oct-18 04:06,260.944854,-2.949447,202.74228,-9.51535,19.4971530246,2027-Oct-18 16:08,99.210411,-3.057013,203.21651,-9.69751,7.5634329852
2027-10-19,2027-Oct-19 04:06,260.618686,-3.116225,203.67942,-9.87814,19.562863954,2027-Oct-19 16:08,99.567201,-3.134478,204.15498,-10.05912,7.6291442866
2027-10-20,2027-Oct-20 04:05,260.211359,-3.047665,204.61856,-10.23832,19.6118632361,2027-Oct-20 16:09,100.003689,-2.982024,205.09679,-10.41858,7.7115683418
2027-10-21,2027-Oct-21 04:04,259.805541,-2.976078,205.56043,-10.59603,19.6608627429,2027-Oct-21 16:09,100.353938,-3.06309,206.04072,-10.77526,7.7772800721
2027-10-22,2027-Oct-22 04:04,259.483612,-3.132692,206.50574,-10.95142,19.7265742739,2027-Oct-22 16:10,100.783508,-2.914875,206.98813,-11.12955,7.8597035847
2027-10-23,2027-Oct-23 04:03,259.081026,-3.054505,207.45326,-11.30388,19.7755727795,2027-Oct-23 16:10,101.126702,-2.999664,207.93778,-11.48085,7.9254139021
2027-10-24,2027-Oct-24 04:02,258.680203,-2.973056,208.4037,-11.65353,19.8245702804,2027-Oct-24 16:10,101.466247,-3.086204,208.89038,-11.82929,7.9911231665
2027-10-25,2027-Oct-25 04:02,258.363308,-3.118691,209.35777,-12.00051,19.8902790509,2027-Oct-25 16:11,101.884468,-2.944388,209.84666,-12.17499,8.0735437944
2027-10-26,2027-Oct-26 04:01,257.966268,-3.03019,210.31422,-12.34422,19.939274748,2027-Oct-26 16:11,102.216195,-3.03472,210.80533,-12.51735,8.1392515644
2027-10-27,2027-Oct-27 04:00,257.571268,-2.938241,211.27375,-12.68478,19.9882701341,2027-Oct-27 16:11,102.543907,-3.126797,211.76712,-12.8565,8.2049592981
2027-10-28,2027-Oct-28 04:00,257.260293,-3.072245,212.23708,-13.02231,20.0539780472,2027-Oct-28 16:12,102.949654,-2.991434,212.73274,-13.19255,8.2873798116
2027-10-29,2027-Oct-29 03:59,256.869666,-2.972905,213.20291,-13.35622,20.1029743489,2027-Oct-29 16:12,103.268824,-3.087249,213.70088,-13.52493,8.3530888701
2027-10-30,2027-Oct-30 03:59,256.563096,-3.098775,214.17263,-13.68686,20.1686838787,2027-Oct-30 16:13,103.66567,-2.956258,214.67293,-13.85398,8.4355111832
2027-10-31,2027-Oct-31 03:58,256.177251,-2.991861,215.14491,-14.01367,20.2176820282,2027-Oct-31 16:13,103.97583,-3.055728,215.64755,-14.17911,8.5012220243
2027-11-01,2027-Nov-01 03:58,255.875512,-3.109399,216.12112,-14.33696,20.2833931724,2027-Nov-01 16:14,104.363308,-2.929035,216.62612,-14.50068,8.583645696
2027-11-02,2027-Nov-02 03:57,255.494862,-2.994743,217.09993,-14.65619,20.3323923742,2027-Nov-02 16:14,104.663992,-3.032061,217.60731,-14.81811,8.6493572406
2027-11-03,2027-Nov-03 03:57,255.198384,-3.10376,218.08272,-14.97167,20.3981038774,2027-Nov-03 16:14,104.959854,-3.13667,218.5918,-15.13151,8.7150686222
2027-11-04,2027-Nov-04 03:56,254.823336,-2.981199,219.06814,-15.28285,20.4471027794,2027-Nov-04 16:15,105.332389,-3.016053,219.58031,-15.44099,8.7974918778
2027-11-05,2027-Nov-05 03:56,254.532541,-3.081515,220.05759,-15.59006,20.5128134614,2027-Nov-05 16:15,105.618094,-3.124055,220.57149,-15.746,8.8632022401
2027-11-06,2027-Nov-06 03:55,254.16349,-2.950891,221.04972,-15.89275,20.5618112042,2027-Nov-06 16:16,105.980116,-3.007494,221.56674,-16.04685,8.9456242346
